build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override,xyz_exists,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,source_build_id,rescue_route,run_group,ligand_family,donor_strategy,original_COORDLIST,original_DENTATE,original_coreCN,original_n_ligs,original_n_fill,proposed_COORDLIST,proposed_DENTATE,proposed_coreCN,proposed_n_ligs,proposed_n_fill,template_change_note
aa3c3491a89d,,63,Eu,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[5, 13, 24]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_623b05528a11.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_623b05528a11.mol2,,,existing_ok,recovered_from_disk,accepted,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O65:2.050;O64:2.102;N62:2.354;N25:2.405;N24:2.447;N26:2.503;O63:3.425;N6:3.965;N5:3.986,3.986,4.3168,0.3308,O65:2.050;O64:2.102;N62:2.354;N25:2.405;N24:2.447;N26:2.503;O63:3.425;N6:3.965;N5:3.986;N14:4.317;N15:4.730,BORDERLINE_LONGISH,3.0323,0.5366,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_623b05528a11_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_623b05528a11_attempt01_standard_dup2.xyz,coreCN_max_dist>3.10,623b05528a11,template_replan,template_pincer,BTP_like_N3,polypyridyl_triazine,"[4, 5, 13, 14, 23, 24, 25]",7,9,1,2,"[5, 13, 24]",3,9,3,0,donors 7->3; coreCN 9->9; n_ligs 1->3; n_fill 2->0; new build_id preserves original geometry
3e5d617998e4,,63,Eu,3,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"[0, 3]","[""O(carbonyl)"", ""O(hydroxyl)""]",2,9,2,nitrate,nitrate,5,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_6657c2fbd39d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_6657c2fbd39d.mol2,,,existing_ok,recovered_from_disk,accepted,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O36:2.035;O35:2.038;O1:2.155;N33:2.418;O10:2.604;O12:2.612;O18:2.623;O21:2.785;O34:3.577,3.5771,3.901,0.3239,O36:2.035;O35:2.038;O1:2.155;N33:2.418;O10:2.604;O12:2.612;O18:2.623;O21:2.785;O34:3.577;O4:3.901;O14:4.424,FAIL_LONG_BOND,3.3744,0.2158,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_6657c2fbd39d_attempt01_standard.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_6657c2fbd39d_attempt01_standard.xyz,no_structures_returned,6657c2fbd39d,template_replan,template_flavonol,flavonol_3OH_4oxo_bidentate,flavonol_3hydroxy_4oxo,"[0, 3, 9, 11, 13, 17, 20]",7,9,1,2,"[0, 3]",2,9,2,5,donors 7->2; coreCN 9->9; n_ligs 1->2; n_fill 2->5; new build_id preserves original geometry
bfb8463109f9,,63,Eu,3,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,"[4, 19, 26, 29]","[""O(ether)"", ""O(ether)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10.mol2,,,existing_ok,recovered_from_disk,accepted,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O24:2.361;O3:2.383;N30:2.403;N27:2.443;O21:2.574;O57:2.587;O6:2.603;P4:3.201;P19:3.203,3.2025,3.2733,0.0708,O24:2.361;O3:2.383;N30:2.403;N27:2.443;O21:2.574;O57:2.587;O6:2.603;P4:3.201;P19:3.203;O5:3.273;O20:3.411,FAIL_LONG_BOND,3.1516,0.0544,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10_attempt01_standard_dup2.xyz,coreCN_max_dist>3.10,7cee7f336f10,template_replan,template_other,phosphoryl_thiophosphoryl_4dent,graph_pocket,"[2, 4, 5, 19, 20, 23, 26, 29]",8,9,1,1,"[4, 19, 26, 29]",4,9,2,1,donors 8->4; coreCN 9->9; n_ligs 1->2; n_fill 1->1; new build_id preserves original geometry
c471d9bdf233,,63,Eu,3,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,"[7, 20, 33, 34]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,1,nitrate,nitrate,5,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8ba2ae0e67b2.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8ba2ae0e67b2.mol2,,,existing_ok,recovered_from_disk,accepted,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N21:2.280;N8:2.350;N35:2.472;N34:2.490;O75:2.563;N22:3.033;N7:3.272;N25:4.040;N36:4.472,4.4717,inf,inf,N21:2.280;N8:2.350;N35:2.472;N34:2.490;O75:2.563;N22:3.033;N7:3.272;N25:4.040;N36:4.472,FAIL_LONG_BOND,3.7274,inf,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8ba2ae0e67b2_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8ba2ae0e67b2_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,8ba2ae0e67b2,template_replan,template_pincer,BTBP_BTPhen_like_N4,polypyridyl_triazine,"[6, 7, 20, 21, 24, 33, 34, 35]",8,9,1,1,"[7, 20, 33, 34]",4,9,1,5,donors 8->4; coreCN 9->9; n_ligs 1->1; n_fill 1->5; new build_id preserves original geometry
99c2c5354425,,63,Eu,3,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,"[21, 33, 34, 35]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,1,nitrate,nitrate,5,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8d3294e0ac8d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8d3294e0ac8d.mol2,,,existing_ok,recovered_from_disk,accepted,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N34:2.602;N35:2.725;N26:2.749;O69:2.992;O30:3.028;O4:3.069;N9:3.398;N23:3.886;N36:3.921,3.9206,3.9611,0.0405,N34:2.602;N35:2.725;N26:2.749;O69:2.992;O30:3.028;O4:3.069;N9:3.398;N23:3.886;N36:3.921;N37:3.961;N22:3.970,FAIL_LONG_BOND,3.7142,0.6059,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8d3294e0ac8d_attempt01_standard.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_8d3294e0ac8d_attempt01_standard.xyz,coreCN_max_dist>3.10,8d3294e0ac8d,template_replan,template_pincer,BTBP_BTPhen_like_N4,polypyridyl_triazine,"[3, 8, 21, 22, 25, 29, 33, 34]",8,9,1,1,"[21, 33, 34, 35]",4,9,1,5,donors 8->4; coreCN 9->9; n_ligs 1->1; n_fill 1->5; new build_id preserves original geometry
644790613fc3,,63,Eu,3,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,"[0, 4, 7, 15, 18, 22]","[""O(ester_carbonyl)"", ""N(amine)"", ""O(ester_carbonyl)"", ""N(amine)"", ""O(ester_carbonyl)"", ""O(ester_carbonyl)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_95358dc8e1c2.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_95358dc8e1c2.mol2,,,existing_ok,recovered_from_disk,accepted,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O19:2.220;O23:2.221;O8:2.224;O1:2.273;O47:2.345;N16:2.642;N5:2.646;O20:4.071;O24:4.331,4.3308,4.3388,0.008,O19:2.220;O23:2.221;O8:2.224;O1:2.273;O47:2.345;N16:2.642;N5:2.646;O20:4.071;O24:4.331;O9:4.339;O3:4.380,FAIL_LONG_BOND,3.9572,1.2464,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_95358dc8e1c2_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_95358dc8e1c2_attempt01_standard_dup2.xyz,coreCN_max_dist>3.10,95358dc8e1c2,template_replan,template_aminopolycarboxylate,aminopolycarboxylate_6dent,graph_pocket,"[0, 2, 4, 7, 8, 15, 18, 19]",8,9,1,1,"[0, 4, 7, 15, 18, 22]",6,9,1,3,donors 8->6; coreCN 9->9; n_ligs 1->1; n_fill 1->3; new build_id preserves original geometry
82898fce9546,,63,Eu,3,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,"[8, 12, 18, 19]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb.mol2,,,existing_ok,recovered_from_disk,accepted,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O39:2.052;O40:2.085;N19:2.391;N13:2.435;N37:2.447;O41:2.575;N6:2.949;N12:3.244;N20:3.554,3.5543,3.6096,0.0553,O39:2.052;O40:2.085;N19:2.391;N13:2.435;N37:2.447;O41:2.575;N6:2.949;N12:3.244;N20:3.554;O38:3.610;N9:4.709,FAIL_LONG_BOND,3.301,0.1971,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb_attempt01_standard_dup2.xyz,no_structures_returned,b327caa3b7fb,template_replan,template_other,filtered_donor_pocket_4dent,graph_pocket,"[5, 8, 11, 12, 18, 19]",6,9,1,3,"[8, 12, 18, 19]",4,9,2,1,donors 6->4; coreCN 9->9; n_ligs 1->2; n_fill 3->1; new build_id preserves original geometry
0eb858552e51,,63,Eu,3,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,"[32, 33, 34]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_bbe930277304.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_bbe930277304.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O80:2.032;O81:2.041;N33:2.274;N35:2.282;N78:2.407;N36:2.655;N34:2.693;N32:2.736;O79:3.559,3.5592,3.7313,0.1721,O80:2.032;O81:2.041;N33:2.274;N35:2.282;N78:2.407;N36:2.655;N34:2.693;N32:2.736;O79:3.559;N9:3.731;N23:3.792;O17:6.371;O18:8.409,FAIL_LONG_BOND,3.5204,0.1338,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_bbe930277304_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_bbe930277304_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,bbe930277304,template_replan,template_pincer,PyTri_like_N3,pytri,"[8, 22, 31, 32, 33, 34, 35]",7,9,1,2,"[32, 33, 34]",3,9,3,0,donors 7->3; coreCN 9->9; n_ligs 1->3; n_fill 2->0; new build_id preserves original geometry
edbaf992f7bf,,63,Eu,3,Cc1ccn(-c2cncc(-n3ccc(C)n3)n2)n1,"[7, 15, 16, 17]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cb9b04403ae5.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cb9b04403ae5.mol2,,,existing_ok,recovered_from_disk,accepted,Cc1ccn(-c2cncc(-n3ccc(C)n3)n2)n1,Cc1ccn(-c2cncc(-n3ccc(C)n3)n2)n1,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O34:2.055;O33:2.097;N17:2.348;N16:2.402;N31:2.462;O35:2.539;N18:2.618;N11:3.282;N5:3.450,3.4498,3.6305,0.1807,O34:2.055;O33:2.097;N17:2.348;N16:2.402;N31:2.462;O35:2.539;N18:2.618;N11:3.282;N5:3.450;O32:3.630;N8:4.494,FAIL_LONG_BOND,3.3935,0.009,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cb9b04403ae5_attempt01_standard.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cb9b04403ae5_attempt01_standard.xyz,coreCN_max_dist>3.10,cb9b04403ae5,template_replan,template_other,filtered_donor_pocket_4dent,graph_pocket,"[4, 7, 10, 15, 16, 17]",6,9,1,3,"[7, 15, 16, 17]",4,9,2,1,donors 6->4; coreCN 9->9; n_ligs 1->2; n_fill 3->1; new build_id preserves original geometry
e0774a1f16ed,,63,Eu,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,1,nitrate,nitrate,5,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_d85063f2c2c1.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_d85063f2c2c1.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.169;N22:2.319;N21:2.332;N36:2.402;N7:2.513;N37:2.548;O95:2.589;N35:2.879;N38:3.726,3.7259,inf,inf,N8:2.169;N22:2.319;N21:2.332;N36:2.402;N7:2.513;N37:2.548;O95:2.589;N35:2.879;N38:3.726,FAIL_LONG_BOND,3.8573,inf,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_d85063f2c2c1_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_d85063f2c2c1_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,d85063f2c2c1,template_replan,template_pincer,BTBP_BTPhen_like_N4,polypyridyl_triazine,"[6, 7, 20, 21, 34, 35, 36, 37]",8,9,1,1,"[7, 20, 35, 36]",4,9,1,5,donors 8->4; coreCN 9->9; n_ligs 1->1; n_fill 1->5; new build_id preserves original geometry
19c18e2bf872,,63,Eu,3,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,"[11, 24, 25, 28]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,1,water,water,5,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f.mol2,,,existing_ok,recovered_from_disk,accepted,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N12:2.202;N29:2.224;N13:2.468;O85:2.574;N26:2.583;N25:2.621;N30:2.726;N16:3.777;N33:4.031,4.0308,inf,inf,N12:2.202;N29:2.224;N13:2.468;O85:2.574;N26:2.583;N25:2.621;N30:2.726;N16:3.777;N33:4.031,FAIL_LONG_BOND,3.613,inf,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,063ec39d482f,template_replan,template_pincer,BTBP_BTPhen_like_N4,polypyridyl_triazine,"[11, 12, 15, 24, 25, 28, 29, 32]",8,9,1,1,"[11, 24, 25, 28]",4,9,1,5,donors 8->4; coreCN 9->9; n_ligs 1->1; n_fill 1->5; new build_id preserves original geometry
9144cf676175,,63,Eu,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,"[27, 40, 41, 42, 43]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",5,9,1,water,water,4,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_25ade73f3220.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_25ade73f3220.mol2,,,existing_ok,recovered_from_disk,accepted,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N28:2.208;N44:2.298;N43:2.343;N29:2.363;N41:2.409;N42:2.565;O88:2.596;N45:3.018;N32:3.280,3.2804,3.9265,0.6461,N28:2.208;N44:2.298;N43:2.343;N29:2.363;N41:2.409;N42:2.565;O88:2.596;N45:3.018;N32:3.280;N10:3.926,FAIL_LONG_BOND,3.5469,0.3734,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_25ade73f3220_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_water_25ade73f3220_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,25ade73f3220,template_replan,template_pincer,BTTP_like_N5,polypyridyl_triazine,"[9, 27, 28, 31, 40, 41, 42, 43]",8,9,1,1,"[27, 40, 41, 42, 43]",5,9,1,4,donors 8->5; coreCN 9->9; n_ligs 1->1; n_fill 1->4; new build_id preserves original geometry
d183c84956a2,,63,Eu,3,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,"[6, 9]","[""S(donor)"", ""S(donor)""]",2,9,4,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_382cd9e53432.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_382cd9e53432.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O70:2.548;O21:2.614;O67:2.654;O64:2.657;O5:2.694;S10:2.753;O16:2.845;S7:2.868;O11:3.111,3.1114,3.2357,0.1244,O70:2.548;O21:2.614;O67:2.654;O64:2.657;O5:2.694;S10:2.753;O16:2.845;S7:2.868;O11:3.111;P6:3.236;P9:3.769,FAIL_LONG_BOND,3.1036,0.1102,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_382cd9e53432_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_water_382cd9e53432_attempt01_standard_dup2.xyz,timeout,382cd9e53432,template_replan,template_other,phosphoryl_thiophosphoryl_2dent,graph_pocket,"[4, 6, 9, 10, 15, 20]",6,9,1,3,"[6, 9]",2,9,4,1,donors 6->2; coreCN 9->9; n_ligs 1->4; n_fill 3->1; new build_id preserves original geometry
37dcfb7d60f1,,63,Eu,3,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,"[22, 35, 38, 39]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,1,water,water,5,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9.mol2,,,existing_ok,recovered_from_disk,accepted,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N23:2.242;N40:2.249;O81:2.484;N41:2.542;N36:2.619;N39:2.640;N24:2.897;N10:4.181;N27:4.212,4.2121,inf,inf,N23:2.242;N40:2.249;O81:2.484;N41:2.542;N36:2.619;N39:2.640;N24:2.897;N10:4.181;N27:4.212,FAIL_LONG_BOND,4.4114,inf,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,43dcce0bcec9,template_replan,template_pincer,BTBP_BTPhen_like_N4,polypyridyl_triazine,"[9, 22, 23, 26, 35, 38, 39, 40]",8,9,1,1,"[22, 35, 38, 39]",4,9,1,5,donors 8->4; coreCN 9->9; n_ligs 1->1; n_fill 1->5; new build_id preserves original geometry
